5, -17.66, -28.60, 162.94, 193.68, 0.992, -0.160, -0.288, 15:10:43.964
6, -6.33, -24.25, 148.61, 186.38, 0.992, -0.160, -0.288, 15:10:43.964
7, -10.01, -24.32, 157.89, 190.89, 0.992, -0.160, -0.288, 15:10:43.978
8, -17.75, -27.99, 180.83, 199.31, 0.992, -0.160, -0.288, 15:10:43.978
9, -13.72, -21.58, 154.66, 178.78, 0.992, -0.160, -0.288, 15:10:43.993
10, -16.78, -18.76, 149.96, 175.76, 0.992, -0.160, -0.288, 15:10:43.993
11, -19.68, -22.38, 176.85, 191.82, 0.992, -0.160, -0.288, 15:10:43.994
12, -24.63, -22.46, 174.22, 190.97, 0.992, -0.160, -0.288, 15:10:43.994
13, 0.45, -18.63, 162.14, 183.65, 0.992, -0.160, -0.288, 15:10:44.009
14, -15.90, -19.17, 176.26, 194.20, 0.992, -0.160, -0.288, 15:10:44.009
15, -19.63, -18.78, 185.13, 207.34, 0.992, -0.160, -0.288, 15:10:44.023
16, -7.11, -16.53, 162.64, 196.56, 0.992, -0.160, -0.288, 15:10:44.023
17, -14.62, -16.32, 173.27, 200.97, 0.992, -0.160, -0.288, 15:10:44.024
18, -17.19, -23.19, 180.46, 204.82, 0.992, -0.160, -0.288, 15:10:44.024
19, -13.87, -18.93, 169.74, 200.83, 0.992, -0.160, -0.288, 15:10:44.038
20, -14.62, -15.84, 161.67, 204.16, 0.992, -0.160, -0.288, 15:10:44.038
21, -11.94, -18.26, 179.09, 217.28, 0.992, -0.160, -0.288, 15:10:44.053
22, -14.48, -21.13, 178.80, 221.89, 0.992, -0.160, -0.288, 15:10:44.053
23, -12.12, -14.20, 151.65, 199.24, 0.992, -0.160, -0.288, 15:10:44.054
24, -19.96, -17.88, 170.04, 211.97, 0.992, -0.160, -0.288, 15:10:44.054
25, -19.82, -18.44, 166.42, 216.30, 0.992, -0.160, -0.288, 15:10:44.068
26, -14.52, -17.18, 150.06, 202.22, 0.992, -0.160, -0.288, 15:10:44.068
27, -9.58, -11.81, 161.38, 207.88, 0.992, -0.160, -0.288, 15:10:44.083
28, -15.44, -18.41, 170.96, 207.26, 0.992, -0.160, -0.288, 15:10:44.083
29, -20.09, -17.22, 165.13, 200.05, 0.992, -0.160, -0.288, 15:10:44.084
30, -18.03, -17.03, 160.86, 199.76, 0.992, -0.160, -0.288, 15:10:44.084
31, -20.88, -16.53, 183.91, 212.45, 0.992, -0.160, -0.288, 15:10:44.098
32, -12.10, -22.77, 174.86, 208.17, 0.992, -0.160, -0.288, 15:10:44.098
33, -18.89, -17.33, 154.12, 199.30, 0.992, -0.160, -0.288, 15:10:44.113
34, -17.67, -20.31, 175.29, 204.23, 0.992, -0.160, -0.288, 15:10:44.113
35, -24.60, -21.62, 177.09, 213.51, 0.992, -0.160, -0.288, 15:10:44.114
36, -24.41, -16.20, 160.68, 205.31, 0.992, -0.160, -0.288, 15:10:44.114
37, -16.00, -20.56, 174.45, 212.14, 0.992, -0.160, -0.288, 15:10:44.128
38, -17.17, -24.48, 184.35, 211.76, 0.992, -0.160, -0.288, 15:10:44.128
39, -16.54, -21.01, 160.77, 201.37, 0.992, -0.160, -0.288, 15:10:44.144
40, -13.46, -24.72, 131.16, 173.17, 0.992, -0.160, -0.288, 15:10:44.144
41, -12.67, -23.05, 141.13, 170.88, 0.992, -0.160, -0.288, 15:10:44.145
42, -9.61, -29.60, 121.01, 162.88, 0.992, -0.160, -0.288, 15:10:44.145
43, -4.87, -26.79, 98.14, 149.44, 0.992, -0.160, -0.288, 15:10:44.158
44, -8.86, -26.29, 114.06, 157.71, 0.992, -0.160, -0.288, 15:10:44.158
45, -15.49, -23.86, 140.29, 174.76, 0.992, -0.160, -0.288, 15:10:44.173
46, -18.82, -23.15, 138.21, 177.82, 0.992, -0.160, -0.288, 15:10:44.173
47, -16.20, -19.91, 162.58, 193.72, 0.992, -0.160, -0.288, 15:10:44.174
48, -20.38, -20.88, 183.53, 209.51, 0.992, -0.160, -0.288, 15:10:44.174
49, -26.59, -20.48, 162.74, 199.40, 0.992, -0.160, -0.288, 15:10:44.188
50, -14.72, -18.66, 154.95, 192.58, 0.992, -0.160, -0.288, 15:10:44.188
51, -15.47, -25.94, 177.57, 205.34, 0.992, -0.160, -0.288, 15:10:44.203
52, -6.43, -25.08, 163.49, 196.77, 0.992, -0.160, -0.288, 15:10:44.203
53, -15.69, -18.69, 152.05, 188.66, 0.992, -0.160, -0.288, 15:10:44.210
54, -22.66, -25.49, 171.42, 204.06, 0.992, -0.160, -0.288, 15:10:44.211
55, -16.94, -24.68, 173.92, 206.12, 0.992, -0.160, -0.288, 15:10:44.218
56, -14.27, -27.22, 157.18, 197.05, 0.992, -0.160, -0.288, 15:10:44.218
57, -8.27, -23.33, 159.70, 190.83, 0.992, -0.160, -0.288, 15:10:44.233
58, -18.72, -22.14, 176.24, 198.54, 0.992, -0.160, -0.288, 15:10:44.233
59, -19.51, -27.57, 166.56, 206.50, 0.992, -0.160, -0.288, 15:10:44.234
60, -5.87, -21.25, 155.51, 193.74, 0.992, -0.160, -0.288, 15:10:44.234
61, -16.20, -25.99, 171.51, 199.72, 0.992, -0.160, -0.288, 15:10:44.248
62, -17.82, -28.11, 157.21, 195.38, 0.992, -0.160, -0.288, 15:10:44.248
63, -7.81, -21.10, 145.33, 182.33, 0.992, -0.160, -0.288, 15:10:44.263
64, -15.94, -19.97, 157.00, 191.41, 0.992, -0.160, -0.288, 15:10:44.263
65, -28.72, -22.93, 156.22, 195.20, 0.992, -0.160, -0.288, 15:10:44.264
66, -11.97, -17.94, 136.50, 185.35, 0.992, -0.160, -0.288, 15:10:44.264
67, -14.39, -15.79, 146.71, 190.77, 0.992, -0.160, -0.288, 15:10:44.278
68, -16.75, -20.60, 161.82, 193.06, 0.992, -0.160, -0.288, 15:10:44.278
69, -27.69, -14.96, 139.01, 180.70, 0.992, -0.160, -0.288, 15:10:44.293
70, -10.10, -14.11, 146.15, 195.61, 0.992, -0.160, -0.288, 15:10:44.293
71, -12.84, -18.55, 152.52, 191.67, 0.992, -0.160, -0.288, 15:10:44.294
72, -11.87, -22.39, 151.02, 193.57, 0.992, -0.160, -0.288, 15:10:44.294
73, -11.81, -20.75, 144.45, 182.89, 0.992, -0.160, -0.288, 15:10:44.308
74, -16.48, -21.53, 162.54, 190.94, 0.992, -0.160, -0.288, 15:10:44.308
75, -16.54, -22.00, 164.42, 192.17, 0.992, -0.160, -0.288, 15:10:44.323
76, -24.21, -21.15, 144.13, 180.96, 0.992, -0.160, -0.288, 15:10:44.323
77, -12.86, -24.96, 158.38, 193.31, 0.992, -0.160, -0.288, 15:10:44.324
78, -19.33, -26.25, 171.84, 201.28, 0.992, -0.160, -0.288, 15:10:44.324
79, -17.46, -23.58, 141.33, 174.50, 0.992, -0.160, -0.288, 15:10:44.338
80, -17.87, -20.69, 142.28, 175.21, 0.992, -0.160, -0.288, 15:10:44.338
81, -21.01, -23.17, 166.35, 187.46, 0.992, -0.160, -0.288, 15:10:44.353
82, -19.51, -26.37, 160.36, 183.76, 0.992, -0.160, -0.288, 15:10:44.353
